Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
6,12828,9,5,349,11595,349,0,38.77777777777778,116.33333333333331,11595,0,2319.0,5185.441639822012,931088.2444652322,1091.362644215778,986.7692307692308,2220.687211722464,8014,0,12828,1603.5,2723.506091157394,8015,0,4789,1197.25,1320.2710264689342,2658,5,1,1,0,0,4,0,248,168,701.5902712815715,389.7723729342064,0,11595,853.1428571428573,3093.117517654636,9567375.97802198,2,2,4,2,9,0,0,0,0.5555555555555556,853.1428571428571,38.77777777777778,2319.0,0,0,0,0,0,0,0,24,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,12828,DoS Hulk
6,10722571,9,7,20,11595,20,0,2.2222222222222223,6.666666666666667,4380,0,1656.4285714285716,2119.4156315002533,1083.2290128925235,1.4921794409195333,714838.0666666665,2309980.1459017983,8895691,1,10722571,1340321.375,3118183.302594452,8895691,1,1812047,302007.8333333333,733259.1930348822,1798733,3,1,1,0,0,1,0,192,152,0.8393509355172374,0.6528285054022958,0,4380,725.9375,1585.9058597008,2515097.395833333,2,2,1,2,15,0,0,0,0.7777777777777778,725.9375,2.2222222222222223,1656.428571428571,0,0,0,0,0,0,0,1,0,724,8192,229,1,20,1826880.0,0.0,1826880,1826880,8895691.0,0.0,8895691,8895691,0,0,10722571,DDoS
6,1022957,8,6,314,11595,314,0,39.25,111.01576464628796,5792,0,1932.5,2181.008184303764,11641.740561920004,13.685814750766651,78688.99999999999,276240.77874745434,997962,3,1022957,146136.7142857143,375660.6177676487,997962,3,12548,2509.6,5333.235397017462,12049,45,1,1,0,0,1,0,272,200,7.820465571866658,5.865349178899994,0,5792,850.6428571428571,1667.7855242641529,2781508.554945055,1,3,1,2,12,0,0,0,0.75,850.6428571428571,39.25,1932.5,0,0,0,11595,4,39982758,0,22,0,828,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1298266852,DoS Hulk
6,26986,8,6,348,11595,348,0,43.49999999999999,123.03657992645928,5792,0,1932.5,2181.008184303764,442562.81034610537,518.787519454532,2075.846153846154,3776.3261874947952,9937,1,26986,3855.142857142857,6486.852021038952,15994,1,16388,3277.5999999999995,4586.599154057394,10081,47,1,1,0,0,1,0,264,200,296.45001111687543,222.33750833765657,0,5792,853.0714285714287,1666.968527425929,2778784.071428572,1,2,1,2,13,0,0,0,0.75,853.0714285714286,43.5,1932.5,0,0,0,11595,4,39845360,0,24,0,828,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,26986,DoS Hulk
6,165003,8,7,367,11595,367,0,45.875,129.75409434773147,4344,0,1656.4285714285716,1760.597233624891,72495.65159421343,90.90743804658096,11785.92857142857,34659.651233240795,131184,1,165003,23571.85714285714,52469.76182980242,142003,1,153995,25665.83333333333,51981.85257343823,131184,48,1,1,0,0,3,0,228,232,48.48396695817652,42.42347108840445,0,4344,797.4666666666667,1424.276701982281,2028564.123809524,2,2,3,2,11,0,0,0,0.875,797.4666666666667,45.875,1656.428571428571,0,0,0,11595,4,39982758,0,24,0,773,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,165003,DoS Hulk
6,5372195,11,11,497,17560,497,0,45.18181818181819,149.85113825514853,4344,0,1596.3636363636365,1511.8025845147424,3361.1959357394885,4.09516035810316,255818.8095238096,1059918.3374841488,4876722,1,5248355,524835.5,1530242.0060056767,4876873,47,5248873,524887.3,1530226.8218351775,4876882,18,1,1,0,0,0,0,360,360,2.04758017905158,2.04758017905158,0,4344,820.7727272727275,1315.0037454887156,1729234.8506493508,2,2,0,2,21,0,0,0,1.0,820.7727272727273,45.18181818181818,1596.3636363636365,0,0,0,17560,7,142782,0,22,0,798,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,5372195,BENIGN
6,112162072,17,18,867,4990,434,0,51.00000000000001,141.91414658165692,1460,0,277.2222222222222,543.5386836772474,52.21907812116738,0.3120484436129175,3298884.470588236,4712682.141688006,10005177,86,112138816,7008676.000000001,4627593.081373411,10027243,23101,112139131,6596419.470588234,4798277.521123779,10028238,188,2,2,0,0,0,0,352,504,0.1515663868977028,0.1604820567152147,0,1460,167.34285714285716,412.7399795952683,170354.2907563025,0,2,0,4,34,0,0,0,1.0588235294117647,167.34285714285716,51.0,277.22222222222223,0,0,0,0,0,0,0,24,0,142,8192,980,13,20,195501.8181818181,546604.3635131022,1842099,22975,9998936.0,4934.198861010852,10005177,9991303,0,0,112162072,BENIGN
6,29,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68965.5172413793,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,34482.75862068965,34482.75862068965,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,29,Portscan
6,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,666666.6666666666,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,3,Infiltration - Portscan
6,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.545454545456,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,22727.272727272728,22727.272727272728,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,44,Portscan
6,100,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,33.333333333333336,28.00595174839329,50,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,0,2,48,40,20000.0,20000.0,0,0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,100,Infiltration - Portscan
6,166015,7,6,330,11595,330,0,47.142857142857146,124.72827609304498,5792,0,1932.5,2181.008184303764,71830.85865735024,78.30617715266693,13834.583333333332,38903.7172761359,136256,3,166015,27669.166666666668,59726.070680789526,149006,3,152520,30504.0,59515.62482659491,136256,45,1,1,0,0,2,0,220,200,42.164864620666805,36.14131253200012,0,5792,917.3076923076922,1716.61796296358,2946777.2307692314,1,2,2,2,11,0,0,0,0.8571428571428571,917.3076923076924,47.142857142857146,1932.5,0,0,0,11595,4,39982758,0,25,0,891,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,166015,DoS Hulk
6,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,666666.6666666666,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,3,Infiltration - Portscan
6,82006,8,7,376,11595,376,0,47.00000000000001,132.93607486307093,5792,0,1656.4285714285716,2120.732252245504,145977.12362510062,182.9134453576568,5857.571428571428,13000.957625760237,48005,1,82006,11715.142857142857,21911.3975929467,59994,1,71034,11838.999999999998,18559.036763797845,48005,44,1,1,0,0,3,0,228,232,97.5538375240836,85.35960783357316,0,5792,798.0666666666666,1620.8252072265389,2627074.3523809523,2,2,3,2,11,0,0,0,0.875,798.0666666666667,47.0,1656.428571428571,0,0,0,11595,4,40400696,0,25,0,773,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,82006,DoS Hulk
6,81,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24691.358024691355,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,12345.679012345678,12345.679012345678,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,81,Portscan
6,111486285,6,5,525,1983,520,0,87.5,211.89030180732672,1983,0,396.6,886.8245598764166,22.49604065648075,0.0986668449845647,11148628.5,34731854.15985037,109988244,2,111486285,22297257.0,49025015.31412108,109988299,706,111484150,27871037.500000004,54749373.41701559,109988358,2,2,1,0,0,1,0,188,168,0.0538182790824898,0.0448485659020748,0,1983,228.0,602.5686682860303,363089.0,2,2,1,3,9,0,0,0,0.8333333333333334,228.0,87.5,396.6,0,0,0,0,0,0,0,47,0,180,29200,235,2,20,5318.0,0.0,5318,5318,109988244.0,0.0,109988244,109988244,0,0,111486285,DoS Slowhttptest
6,51,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,78431.37254901961,17.0,27.712812921102035,49,1,49,49.0,0.0,49,49,1,1.0,0.0,1,1,0,0,0,0,0,2,48,40,39215.68627450981,39215.68627450981,0,0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,51,Infiltration - Portscan
6,67,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.74626865672,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,14925.373134328358,14925.373134328358,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,67,Portscan
6,68,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,58823.52941176471,22.666666666666664,24.33789911502908,49,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,0,2,48,40,29411.76470588236,29411.76470588236,0,0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,68,Infiltration - Portscan
6,102642777,14,3,2541,0,231,0,181.5,98.36333744767994,0,0,0.0,0.0,24.755760456481024,0.1656229546478463,6415173.5625,13222480.9147387,51327446,71,102642696,7895592.0,14348525.845036056,51327446,237,102642706,51321353.0,28041068.9411406,71149383,31493323,11,0,0,0,0,1,456,100,0.1363953744158734,0.0292275802319728,0,231,149.47058823529412,113.78879428960636,12947.889705882351,0,3,1,11,15,0,0,0,0.2142857142857142,149.47058823529412,181.5,0.0,1155,5,722,0,0,0,0,149,0,0,29200,0,11,32,3206096.0,4533387.439194008,6411685,507,19246100.8,18809413.07259371,51327446,5842111,0,0,102642777,DoS Slowloris
6,16393534,10,7,708,11595,354,0,70.80000000000001,149.2595055599475,5792,0,1656.428571428571,1947.6382156467405,750.478816831075,1.036994219794219,1024595.875,4002289.931992965,16031568,1,16393534,1821503.7777777773,5329322.640633488,16031568,1,351475,58579.16666666667,94103.32907270956,215917,46,2,1,0,0,2,0,324,232,0.6099965998789523,0.4269976199152666,0,5792,723.7058823529411,1442.933979982534,2082058.4705882352,1,3,2,3,14,0,0,0,0.7,723.7058823529412,70.8,1656.428571428571,0,0,0,11595,5,24156250,0,41,0,682,29200,235,2,20,0.0,0.0,0,0,16031568.0,0.0,16031568,16031568,0,0,16393534,DoS Hulk
6,6104439,7,6,20,11595,20,0,2.857142857142857,7.559289460184544,5840,0,1932.5,2540.7434935467218,1902.7137465047967,2.129597822174978,508703.25,1716828.6033860713,5958833,3,6104439,1017406.5,2421472.73019167,5958833,50,142962,28592.4,63386.6571156738,141980,3,1,1,0,0,1,0,152,132,1.1467065196326804,0.9828913025422976,0,5840,893.4615384615386,1921.524334800569,3692255.7692307695,1,2,1,2,12,0,0,0,0.8571428571428571,893.4615384615385,2.857142857142857,1932.5,0,0,0,0,0,0,0,1,0,891,8192,229,1,20,145606.0,0.0,145606,145606,5958833.0,0.0,5958833,5958833,0,0,6104439,DDoS
6,2388551,12,12,999,3950,267,0,83.25,95.78586439648502,1448,0,329.1666666666667,553.1948256731214,2071.9674815400635,10.047932826219746,103850.04347826084,162212.4667175397,676567,4,2293575,208506.8181818181,237789.5179076732,771691,256,2293282,208480.1818181818,255748.3400707884,686158,4,6,3,0,0,0,0,392,392,5.023966413109873,5.023966413109873,0,1448,206.2083333333333,408.07309438667824,166523.65036231882,2,2,0,9,23,0,0,0,1.0,206.2083333333333,83.25,329.1666666666667,0,0,0,0,0,0,0,41,0,164,29200,254,6,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,2388551,BENIGN
6,75,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26666.666666666668,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,13333.333333333334,13333.333333333334,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,75,Portscan
17,83771,2,2,78,420,39,39,39.0,0.0,210,210,210.0,0.0,5944.778025808454,47.74922109083096,27923.666666666664,48320.18155319094,83719,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,0,0,16,16,23.87461054541548,23.87461054541548,39,210,124.5,98.726896031426,9747.0,0,0,0,0,0,0,0,0,1.0,124.5,39.0,210.0,0,0,0,0,0,0,0,19,0,105,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,BENIGN
6,171018,8,6,351,11595,351,0,43.875,124.09724009823908,8688,0,1932.5,3506.0217768861617,69852.29624951759,81.86272789998714,13155.23076923077,37541.27271229592,137273,2,171018,24431.14285714286,54677.46082384273,147995,2,161128,32225.6,59014.73655621959,137273,177,1,1,0,0,3,0,228,200,46.77870165713551,35.08402624285163,0,8688,853.2857142857142,2382.59927321052,5676779.296703298,2,2,3,2,10,0,0,0,0.75,853.2857142857143,43.875,1932.5,0,0,0,0,0,0,0,25,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,171018,DoS Hulk
6,14,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.14285714287,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,71428.57142857143,71428.57142857143,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,14,Portscan
6,160012,6,6,375,11595,375,0,62.5,153.09310892394862,4344,0,1932.5,1754.8314733899665,74806.88948328876,74.99437542184337,14546.545454545456,41163.92955334472,138001,1,160012,32002.4,65574.96499655947,148996,1,149465,29893.0,60624.245261281394,138001,48,1,1,0,0,1,0,200,200,37.497187710921686,37.497187710921686,0,4344,997.5,1537.5616765160703,2364095.909090909,1,2,1,2,11,0,0,0,1.0,997.5,62.5,1932.5,0,0,0,11595,4,39845360,0,31,0,966,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,160012,DoS Hulk
6,64,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,15625.0,15625.0,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,64,Portscan
6,8085538,8,5,328,3525,328,0,41.0,115.9655121145938,2896,0,705.0,1254.7242724997393,476.52982398944886,1.6078089052330222,673794.8333333333,1493859.5692860845,4998115,69,8085538,1155076.8571428573,1872078.742931988,5035252,209,5046548,1261637.0,2494905.478602479,5003883,191,1,1,0,0,0,0,280,168,0.989420864758783,0.6183880404742393,0,2896,296.38461538461536,803.5375471896692,645672.5897435899,1,4,0,2,10,0,0,0,0.625,296.38461538461536,41.0,705.0,0,0,0,0,0,0,0,25,0,271,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,8085538,DoS GoldenEye
6,167971,7,6,370,11595,370,0,52.85714285714285,139.84685501341406,7240,0,1932.5,3126.682571032756,71232.53418744903,77.39431211340052,13997.583333333334,37854.39534815267,133191,1,167971,27995.166666666668,57082.23998203528,143974,1,155959,31191.8,57292.77724722376,133191,84,1,1,0,0,2,0,208,200,41.67386036875413,35.7204517446464,0,7240,920.3846153846156,2243.7423180355604,5034379.58974359,2,2,2,2,10,0,0,0,0.8571428571428571,920.3846153846154,52.85714285714285,1932.5,0,0,0,0,0,0,0,28,0,891,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,167971,DoS Hulk
6,171975,7,7,312,11595,312,0,44.57142857142857,117.9249155788789,5792,0,1656.4285714285716,2119.48011370264,69236.80767553423,81.40718127634831,13228.846153846154,36199.30305923525,132226,1,171975,28662.5,57815.04498571285,145951,1,158023,26337.166666666664,52244.66316636243,132226,46,1,1,0,0,2,0,208,232,40.70359063817416,40.70359063817416,0,5792,850.5,1667.10032691497,2779223.5,2,2,2,2,11,0,0,0,1.0,850.5,44.57142857142857,1656.428571428571,0,0,0,11595,4,36121495,0,22,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,171975,DoS Hulk
6,13,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153846.15384615384,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,76923.07692307692,76923.07692307692,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,13,Portscan
6,75,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26666.666666666668,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,13333.333333333334,13333.333333333334,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,75,Portscan
6,49,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653061225,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,40816.32653061225,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,49,Infiltration - Portscan
6,5029741,10,6,20,11595,20,0,2.0,6.324555320336759,7300,0,1932.5,3141.0089939380946,2309.264035663069,3.181078309996479,335316.06666666665,993742.233888897,3746912,1,5029741,558860.1111111111,1263079.7388542462,3746912,1,1228964,245792.8,540489.4707473033,1212580,9,1,1,0,0,1,0,212,132,1.9881739437478,1.1929043662486798,0,7300,725.9375,2054.3557130724303,4220377.395833333,2,2,1,2,15,0,0,0,0.6,725.9375,2.0,1932.5,0,0,0,0,0,0,0,1,0,724,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,5029741,DDoS
6,167958,9,5,367,11595,367,0,40.77777777777778,122.33333333333331,7240,0,2319.0,3331.6381856378102,71220.18599888067,83.35417187630242,12919.846153846154,38264.22379073816,139146,1,167958,20994.75,53555.063516107286,152995,1,153358,38339.5,67521.79553546642,139146,65,1,1,0,0,1,0,296,168,53.58482477762298,29.769347098679432,0,7240,854.4285714285714,2169.758430874656,4707851.648351649,1,2,1,2,13,0,0,0,0.5555555555555556,854.4285714285714,40.77777777777778,2319.0,0,0,0,0,0,0,0,26,0,828,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,167958,DoS Hulk
6,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.545454545456,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,22727.272727272728,22727.272727272728,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,44,Portscan
6,2257831,11,9,527,644,338,0,47.909090909090914,106.578097698781,485,0,71.55555555555556,160.81208840686628,518.6393490035348,8.858058906977538,118833.2105263158,424902.4031457863,1869724,0,2206933,220693.3,580145.5809126323,1869724,0,2206491,275811.375,666664.8126487419,1921053,1,4,3,0,0,0,0,364,296,4.871932398837646,3.986126508139892,0,485,58.55,130.43267067321503,17012.68157894737,2,2,0,7,19,0,0,0,0.8181818181818182,58.55,47.90909090909091,71.55555555555556,0,0,0,0,0,0,0,26,0,32,65535,113,4,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,2257831,BENIGN
6,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.545454545456,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,22727.272727272728,22727.272727272728,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,44,Portscan
6,49,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653061225,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,20408.163265306124,20408.163265306124,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,49,Portscan
6,116479249,31,37,700,31141,333,0,22.58064516129031,71.07075075516808,2920,0,841.6486486486489,979.5478610114016,273.3619960066879,0.5837949727852384,1738496.2537313434,3746694.651026432,9997617,1,116479249,3882641.633333334,4863174.472446803,10040635,3,116435918,3234331.055555556,4669325.587135109,10040808,1,4,5,0,0,1,0,632,884,0.2661418258285645,0.3176531469566738,0,2920,468.25,828.684218253304,686717.5335820897,2,2,1,9,67,0,0,0,1.1935483870967742,468.25,22.580645161290324,841.6486486486486,0,0,0,27178,16,614192,0,10,0,457,8192,980,15,20,82959.16666666667,138110.5657756813,521519,42969,9620040.083333332,1292470.274412421,9997617,5516131,0,0,116479249,BENIGN
17,61497,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,5268.549685350505,65.04382327593216,20499.0,35460.2836424076,61445,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,0,0,16,16,32.52191163796608,32.52191163796608,30,132,81.0,58.88972745734183,3468.0,0,0,0,0,0,0,0,0,1.0,81.0,30.0,132.0,0,0,0,0,0,0,0,15,0,66,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,BENIGN
6,96991,8,7,311,11595,311,0,38.875,109.95510447450816,5792,0,1656.428571428571,1947.6382156467405,122753.65755585572,154.65352455382458,6927.928571428572,19179.55110754193,72107,0,96991,13855.857142857143,30788.97197822932,82964,0,84628,14104.666666666666,28812.36472535128,72107,47,1,1,0,0,2,0,252,232,82.48187976203978,72.17164479178481,0,5792,793.7333333333335,1526.2603441402905,2329470.638095238,1,2,2,2,13,0,0,0,0.875,793.7333333333333,38.875,1656.428571428571,0,0,0,11595,5,24006211,0,20,0,773,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,96991,DoS Hulk
17,196,2,2,140,396,70,70,70.0,0.0,198,198,198.0,0.0,2734693.8775510206,20408.163265306124,65.33333333333333,107.96450033846004,190,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,10204.081632653062,10204.081632653062,70,198,134.0,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,1.0,134.0,70.0,198.0,0,0,0,0,0,0,0,35,0,99,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,BENIGN
6,10296387,6,5,999,1469,999,0,166.5,407.8400421733991,1469,0,293.8,656.9567717894382,239.69573016243467,1.0683359123933474,1029638.7,3152015.62002126,9998822,40,10263874,2052774.8,4442662.472063988,9998866,56,10264055,2566013.75,4956249.473028261,9998864,3281,1,1,0,0,0,0,132,112,0.5827286794872804,0.485607232906067,0,1469,224.36363636363643,510.12082347759,260223.2545454545,2,2,0,2,10,0,0,0,0.8333333333333334,224.3636363636364,166.5,293.8,0,0,0,0,0,0,0,90,0,133,8192,56,1,20,264952.0,0.0,264952,264952,9998822.0,0.0,9998822,9998822,0,0,10296387,BENIGN
6,47,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,85106.38297872341,15.666666666666666,24.542480178933285,44,1,1,1.0,0.0,1,1,44,44.0,0.0,44,44,0,0,0,0,0,2,48,40,42553.19148936171,42553.19148936171,0,0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,47,Infiltration - Portscan
